customer_id,brand,customer_type,sales,customer_profitability
723938,YSL,Non-Promo Customers,252,Low Profit
567702,Kiehl's,Non-Promo Customers,91.2,Low Profit
209069,IT Cosmetics,Partially Promo Customers,50,Low Profit
644505,IT Cosmetics,Promo Only Customers,250.2,Low Profit
272683,YSL,Partially Promo Customers,500,Profitable
430588,IT Cosmetics,Promo Only Customers,591.8,Profitable
509045,Kiehl's,Partially Promo Customers,40.4,Low Profit
675272,Armani,Partially Promo Customers,293.8,Low Profit
197635,Lancome,Promo Only Customers,771.62,Profitable
901076,Kiehl's,Promo Only Customers,113.5,Low Profit
133199,IT Cosmetics,Partially Promo Customers,1019,Profitable
166725,YSL,Promo Only Customers,29,Low Profit
448525,Lancome,Non-Promo Customers,406,Profitable
415323,IT Cosmetics,Non-Promo Customers,68.4,Low Profit
744017,YSL,Promo Only Customers,104,Low Profit
720016,Armani,Promo Only Customers,195.5,Low Profit
743639,YSL,Non-Promo Customers,74.01,Low Profit
724853,IT Cosmetics,Promo Only Customers,38,Low Profit
863638,Lancome,Promo Only Customers,144.8,Low Profit
888360,Armani ,Non-Promo Customers,4593.1,High Profit
827365,Lancome,Partially Promo Customers,557.7,Profitable
163834,Lancome,Promo Only Customers,3043.6,High Profit
324910,Kiehl's,Promo Only Customers,446,Profitable
346541,Lancome,Partially Promo Customers,248,Low Profit
489671,Lancome,Partially Promo Customers,57,Low Profit
524661,IT Cosmetics,Promo Only Customers,725.3,Profitable
526873,IT Cosmetics,Partially Promo Customers,409,Profitable
909840,Lancome,Promo Only Customers,119.2,Low Profit
784226,IT Cosmetics,Non-Promo Customers,160,Low Profit
978355,Lancome,Promo Only Customers,111,Low Profit
277287,YSL,Partially Promo Customers,220,Low Profit
392537,IT Cosmetics,Non-Promo Customers,264.8,Low Profit
466655,IT Cosmetics,Partially Promo Customers,373.5,Profitable
514193,Lancome,Non-Promo Customers,103,Low Profit
463396,Armani,Promo Only Customers,144,Low Profit
474328,Armani ,Non-Promo Customers,165.6,Low Profit
189086,IT Cosmetics,Non-Promo Customers,129.5,Low Profit
981474,Lancome,Non-Promo Customers,176,Low Profit
322389,IT Cosmetics,Partially Promo Customers,97,Low Profit
865949,Lancome,Promo Only Customers,36,Low Profit
418198,Kiehl's,Promo Only Customers,41.6,Low Profit
156695,Kiehl's,Partially Promo Customers,76,Low Profit
322115,IT Cosmetics,Partially Promo Customers,238.8,Low Profit
181639,YSL,Non-Promo Customers,333.2,Profitable
449912,Kiehl's,Non-Promo Customers,576,Profitable
704885,Kiehl's,Non-Promo Customers,90.95,Low Profit
838553,YSL,Non-Promo Customers,153.9,Low Profit
873243,Lancome,Partially Promo Customers,144,Low Profit
876817,Kiehl's,Promo Only Customers,58.65,Low Profit
270530,Kiehl's,Non-Promo Customers,228.5,Low Profit
390052,Lancome,Non-Promo Customers,239.5,Low Profit
394391,Armani,Non-Promo Customers,110,Low Profit
284948,Kiehl's,Promo Only Customers,192,Low Profit
822956,Lancome,Partially Promo Customers,99,Low Profit
286159,Armani ,Promo Only Customers,218.9,Low Profit
581916,IT Cosmetics,Promo Only Customers,273.5,Low Profit
375190,Lancome,Promo Only Customers,108,Low Profit
468000,Lancome,Non-Promo Customers,131.2,Low Profit
458005,Armani,Partially Promo Customers,153.65,Low Profit
780614,IT Cosmetics,Non-Promo Customers,64,Low Profit
837675,IT Cosmetics,Non-Promo Customers,368.54,Profitable
639336,IT Cosmetics,Promo Only Customers,112,Low Profit
106979,Lancome,Promo Only Customers,361,Profitable
991025,Lancome,Promo Only Customers,64,Low Profit
504024,Lancome,Non-Promo Customers,32,Low Profit
874410,YSL,Non-Promo Customers,176.5,Low Profit
299326,YSL,Non-Promo Customers,243.75,Low Profit
825187,YSL,Promo Only Customers,30,Low Profit
857801,IT Cosmetics,Promo Only Customers,45.4,Low Profit
119725,Armani ,Partially Promo Customers,190,Low Profit
210457,IT Cosmetics,Promo Only Customers,237,Low Profit
222979,YSL,Partially Promo Customers,86,Low Profit
649178,Lancome,Promo Only Customers,199.2,Low Profit
350455,IT Cosmetics,Partially Promo Customers,241.25,Low Profit
923287,YSL,Promo Only Customers,40.8,Low Profit
718752,Kiehl's,Non-Promo Customers,136,Low Profit
989295,Lancome,Promo Only Customers,100.5,Low Profit
831637,IT Cosmetics,Non-Promo Customers,1324.5,Profitable
984875,IT Cosmetics,Non-Promo Customers,577.6,Profitable
561534,IT Cosmetics,Partially Promo Customers,216,Low Profit
971010,YSL,Promo Only Customers,265.58,Low Profit
193051,YSL,Promo Only Customers,29,Low Profit
250661,IT Cosmetics,Promo Only Customers,156.8,Low Profit
187429,Kiehl's,Promo Only Customers,543,Profitable
445596,Kiehl's,Promo Only Customers,106.5,Low Profit
300318,IT Cosmetics,Promo Only Customers,783.7,Profitable
451403,Kiehl's,Partially Promo Customers,14,Low Profit
423659,IT Cosmetics,Promo Only Customers,227.63,Low Profit
267191,YSL,Non-Promo Customers,404.7,Profitable
447635,Kiehl's,Non-Promo Customers,93.2,Low Profit
432593,Lancome,Partially Promo Customers,192,Low Profit
210949,Armani,Promo Only Customers,436.1,Profitable
200616,Lancome,Promo Only Customers,54.75,Low Profit
501508,IT Cosmetics,Partially Promo Customers,100,Low Profit
786897,YSL,Promo Only Customers,28.05,Low Profit
606386,IT Cosmetics,Partially Promo Customers,87.5,Low Profit
336669,Kiehl's,Non-Promo Customers,22,Low Profit
972652,IT Cosmetics,Partially Promo Customers,162,Low Profit
960122,Lancome,Non-Promo Customers,120,Low Profit
316981,Armani ,Promo Only Customers,55.2,Low Profit
478453,YSL,Promo Only Customers,238.1,Low Profit
275350,Kiehl's,Partially Promo Customers,1271,Profitable
171392,IT Cosmetics,Partially Promo Customers,135.5,Low Profit
319856,IT Cosmetics,Promo Only Customers,145,Low Profit
677179,Lancome,Promo Only Customers,1611.06,Profitable
891981,Lancome,Non-Promo Customers,173.24,Low Profit
480528,IT Cosmetics,Non-Promo Customers,307,Profitable
452556,YSL,Promo Only Customers,222,Low Profit
718302,Lancome,Promo Only Customers,111,Low Profit
802557,Armani ,Promo Only Customers,98,Low Profit
798710,IT Cosmetics,Partially Promo Customers,64.6,Low Profit
261607,Kiehl's,Non-Promo Customers,42,Low Profit
221634,Armani,Non-Promo Customers,164,Low Profit
942324,YSL,Promo Only Customers,93.2,Low Profit
529478,Kiehl's,Non-Promo Customers,261.2,Low Profit
468719,Kiehl's,Partially Promo Customers,155,Low Profit
902711,IT Cosmetics,Promo Only Customers,239,Low Profit
303257,IT Cosmetics,Partially Promo Customers,388,Profitable
730849,YSL,Promo Only Customers,112.8,Low Profit
405457,Kiehl's,Promo Only Customers,341.6,Profitable
297985,Lancome,Partially Promo Customers,4584.32,High Profit
947428,Kiehl's,Partially Promo Customers,315,Profitable
169455,Kiehl's,Partially Promo Customers,153.2,Low Profit
627096,Lancome,Promo Only Customers,28,Low Profit
509092,Kiehl's,Non-Promo Customers,219,Low Profit
682251,IT Cosmetics,Partially Promo Customers,65,Low Profit
789873,YSL,Non-Promo Customers,129.5,Low Profit
589733,IT Cosmetics,Non-Promo Customers,200,Low Profit
900717,Kiehl's,Partially Promo Customers,84,Low Profit
794087,YSL,Non-Promo Customers,109.8,Low Profit
410646,Lancome,Non-Promo Customers,96,Low Profit
505163,Kiehl's,Partially Promo Customers,245,Low Profit
213995,YSL,Non-Promo Customers,50.6,Low Profit
615966,Kiehl's,Partially Promo Customers,90.5,Low Profit
535101,YSL,Promo Only Customers,41.6,Low Profit
120621,Lancome,Non-Promo Customers,58,Low Profit
312902,YSL,Promo Only Customers,102,Low Profit
505034,Lancome,Non-Promo Customers,239.59,Low Profit
381093,Armani,Promo Only Customers,259.49,Low Profit
270885,YSL,Non-Promo Customers,148.01,Low Profit
856558,Kiehl's,Promo Only Customers,110.5,Low Profit
198491,Armani ,Non-Promo Customers,134.4,Low Profit
569168,IT Cosmetics,Partially Promo Customers,403.17,Profitable
637374,Lancome,Promo Only Customers,146.85,Low Profit
569242,Kiehl's,Partially Promo Customers,161,Low Profit
441790,IT Cosmetics,Promo Only Customers,1436.11,Profitable
205644,Armani ,Promo Only Customers,363.81,Profitable
978811,Lancome,Partially Promo Customers,709,Profitable
938793,Lancome,Promo Only Customers,38,Low Profit
801290,Kiehl's,Non-Promo Customers,158,Low Profit
360159,Kiehl's,Partially Promo Customers,119.85,Low Profit
288492,IT Cosmetics,Non-Promo Customers,247,Low Profit
946509,IT Cosmetics,Promo Only Customers,215.4,Low Profit
431294,YSL,Non-Promo Customers,282.4,Low Profit
662326,Kiehl's,Partially Promo Customers,66.5,Low Profit
517899,YSL,Non-Promo Customers,28,Low Profit
899127,Kiehl's,Promo Only Customers,196.8,Low Profit
923436,YSL,Promo Only Customers,163,Low Profit
246503,Armani,Promo Only Customers,594.5,Profitable
402576,YSL,Non-Promo Customers,152.39,Low Profit
372928,IT Cosmetics,Promo Only Customers,907.2,Profitable
940704,IT Cosmetics,Non-Promo Customers,148,Low Profit
111926,Lancome,Promo Only Customers,55.87,Low Profit
668295,Lancome,Partially Promo Customers,60,Low Profit
293838,YSL,Partially Promo Customers,220,Low Profit
123892,Lancome,Promo Only Customers,168,Low Profit
477349,YSL,Partially Promo Customers,465,Profitable
526346,Lancome,Non-Promo Customers,174.4,Low Profit
676692,IT Cosmetics,Promo Only Customers,127,Low Profit
950813,Kiehl's,Promo Only Customers,154,Low Profit
354956,Armani,Non-Promo Customers,518.2,Profitable
680524,Kiehl's,Partially Promo Customers,119.5,Low Profit
861385,YSL,Partially Promo Customers,48,Low Profit
905560,IT Cosmetics,Partially Promo Customers,51.2,Low Profit
397063,Kiehl's,Non-Promo Customers,208.8,Low Profit
159835,IT Cosmetics,Partially Promo Customers,250.4,Low Profit
855753,Lancome,Non-Promo Customers,74.01,Low Profit
971639,Kiehl's,Promo Only Customers,68,Low Profit
850630,Kiehl's,Partially Promo Customers,34.2,Low Profit
397928,Kiehl's,Partially Promo Customers,51.2,Low Profit
970508,IT Cosmetics,Promo Only Customers,160,Low Profit
925877,YSL,Non-Promo Customers,1075,Profitable
827759,IT Cosmetics,Promo Only Customers,132,Low Profit
511201,Armani,Non-Promo Customers,159,Low Profit
715120,YSL,Promo Only Customers,493,Profitable
651343,Kiehl's,Partially Promo Customers,656.4,Profitable
637862,Lancome,Non-Promo Customers,72,Low Profit
740951,Kiehl's,Promo Only Customers,127.2,Low Profit
270609,Lancome,Partially Promo Customers,77,Low Profit
950382,Kiehl's,Partially Promo Customers,190,Low Profit
611288,Lancome,Partially Promo Customers,176,Low Profit
640423,IT Cosmetics,Non-Promo Customers,117,Low Profit
546361,Lancome,Promo Only Customers,149,Low Profit
295208,Kiehl's,Partially Promo Customers,409.5,Profitable
258065,Kiehl's,Promo Only Customers,430,Profitable
315616,Kiehl's,Non-Promo Customers,401.38,Profitable
337949,IT Cosmetics,Promo Only Customers,1127.31,Profitable
780306,Kiehl's,Promo Only Customers,205.5,Low Profit
222066,Armani,Promo Only Customers,48,Low Profit
422090,IT Cosmetics,Promo Only Customers,804.25,Profitable
117248,YSL,Partially Promo Customers,374.4,Profitable
437167,Lancome,Promo Only Customers,269.6,Low Profit
690021,YSL,Promo Only Customers,112.5,Low Profit
662925,Armani ,Promo Only Customers,24,Low Profit
334988,Lancome,Promo Only Customers,347,Profitable
832585,Lancome,Promo Only Customers,76,Low Profit
874112,YSL,Promo Only Customers,174.7,Low Profit
563072,Lancome,Promo Only Customers,114.1,Low Profit
110981,IT Cosmetics,Promo Only Customers,428,Profitable
921420,Kiehl's,Non-Promo Customers,486,Profitable
106254,Kiehl's,Promo Only Customers,142,Low Profit
951386,Kiehl's,Partially Promo Customers,132.5,Low Profit
587070,Kiehl's,Promo Only Customers,226,Low Profit
759454,YSL,Promo Only Customers,188,Low Profit
243595,Armani,Promo Only Customers,144,Low Profit
111177,IT Cosmetics,Partially Promo Customers,282,Low Profit
476112,IT Cosmetics,Promo Only Customers,150.4,Low Profit
550307,IT Cosmetics,Promo Only Customers,32,Low Profit
461507,Armani,Non-Promo Customers,244.9,Low Profit
909066,IT Cosmetics,Promo Only Customers,214.5,Low Profit
893467,YSL,Promo Only Customers,222.4,Low Profit
606759,Armani ,Promo Only Customers,10,Low Profit
657005,YSL,Promo Only Customers,9.5,Low Profit
493609,Lancome,Promo Only Customers,276.4,Low Profit
983958,Armani,Non-Promo Customers,43,Low Profit
395991,Lancome,Promo Only Customers,152.8,Low Profit
674303,Lancome,Promo Only Customers,120,Low Profit
747001,IT Cosmetics,Non-Promo Customers,78.5,Low Profit
980427,YSL,Partially Promo Customers,44,Low Profit
694977,Armani ,Promo Only Customers,114.4,Low Profit
402630,YSL,Promo Only Customers,1463.6,Profitable
108964,IT Cosmetics,Partially Promo Customers,132,Low Profit
311186,IT Cosmetics,Promo Only Customers,52,Low Profit
355592,IT Cosmetics,Promo Only Customers,3445.5,High Profit
791503,Kiehl's,Promo Only Customers,107.1,Low Profit
203989,Lancome,Promo Only Customers,19,Low Profit
172968,Kiehl's,Partially Promo Customers,161.79,Low Profit
439572,YSL,Non-Promo Customers,168,Low Profit
315736,Armani,Promo Only Customers,72.4,Low Profit
131941,Lancome,Promo Only Customers,90,Low Profit
464163,YSL,Non-Promo Customers,52.2,Low Profit
918238,Lancome,Promo Only Customers,101,Low Profit
501894,Lancome,Promo Only Customers,114,Low Profit
647290,Lancome,Partially Promo Customers,95,Low Profit
972637,IT Cosmetics,Promo Only Customers,349,Profitable
706314,IT Cosmetics,Promo Only Customers,902.51,Profitable
864031,Lancome,Non-Promo Customers,178.4,Low Profit
897992,Lancome,Promo Only Customers,65,Low Profit
238621,IT Cosmetics,Non-Promo Customers,443.2,Profitable
383562,Kiehl's,Non-Promo Customers,60.77,Low Profit
763292,Kiehl's,Promo Only Customers,174,Low Profit
660851,IT Cosmetics,Promo Only Customers,923.4,Profitable
870980,IT Cosmetics,Promo Only Customers,57,Low Profit
957319,IT Cosmetics,Partially Promo Customers,1091.51,Profitable
223967,Armani,Promo Only Customers,215,Low Profit
914959,Armani,Non-Promo Customers,204,Low Profit
179208,Lancome,Promo Only Customers,38,Low Profit
432309,Lancome,Non-Promo Customers,672,Profitable
448587,IT Cosmetics,Promo Only Customers,53.6,Low Profit
950620,YSL,Promo Only Customers,676.5,Profitable
393444,Lancome,Non-Promo Customers,44,Low Profit
472270,Lancome,Promo Only Customers,164.7,Low Profit
687516,IT Cosmetics,Partially Promo Customers,703.5,Profitable
762938,Lancome,Partially Promo Customers,47.6,Low Profit
569575,Lancome,Non-Promo Customers,57.6,Low Profit
268535,Kiehl's,Promo Only Customers,102.6,Low Profit
830197,YSL,Non-Promo Customers,104,Low Profit
442168,Armani ,Partially Promo Customers,306.07,Profitable
436570,Armani,Partially Promo Customers,131,Low Profit
709492,IT Cosmetics,Promo Only Customers,845.59,Profitable
562787,YSL,Partially Promo Customers,219.75,Low Profit
839686,Kiehl's,Partially Promo Customers,95.6,Low Profit
795723,Lancome,Partially Promo Customers,82.55,Low Profit
919073,Kiehl's,Partially Promo Customers,82,Low Profit
283665,IT Cosmetics,Partially Promo Customers,249.3,Low Profit
737699,Armani ,Non-Promo Customers,286,Low Profit
529876,IT Cosmetics,Partially Promo Customers,220.5,Low Profit
465225,YSL,Non-Promo Customers,556.35,Profitable
264979,YSL,Partially Promo Customers,116,Low Profit
692841,Armani ,Non-Promo Customers,28,Low Profit
882727,Lancome,Promo Only Customers,80,Low Profit
710146,IT Cosmetics,Non-Promo Customers,240.7,Low Profit
221817,Lancome,Partially Promo Customers,428.25,Profitable
153634,Armani ,Non-Promo Customers,70.65,Low Profit
689975,Armani,Non-Promo Customers,707,Profitable
954769,Kiehl's,Non-Promo Customers,192.55,Low Profit
826682,Lancome,Promo Only Customers,119.4,Low Profit
762673,Armani,Promo Only Customers,261.4,Low Profit
639601,Kiehl's,Non-Promo Customers,238.5,Low Profit
363201,Armani ,Partially Promo Customers,288.8,Low Profit
103169,YSL,Partially Promo Customers,319.2,Profitable
115287,Kiehl's,Non-Promo Customers,565,Profitable
996100,Lancome,Promo Only Customers,191.2,Low Profit
749303,YSL,Promo Only Customers,71,Low Profit
271327,Lancome,Promo Only Customers,133,Low Profit
262883,Kiehl's,Promo Only Customers,52,Low Profit
213164,IT Cosmetics,Promo Only Customers,1569,Profitable
525546,IT Cosmetics,Partially Promo Customers,228,Low Profit
294763,IT Cosmetics,Promo Only Customers,301,Profitable
129752,YSL,Non-Promo Customers,36,Low Profit
181125,Lancome,Promo Only Customers,161,Low Profit
572245,YSL,Promo Only Customers,108,Low Profit
519755,Lancome,Partially Promo Customers,241,Low Profit
791891,Lancome,Promo Only Customers,176,Low Profit
845804,Lancome,Non-Promo Customers,128,Low Profit
675820,Kiehl's,Non-Promo Customers,729,Profitable
974994,YSL,Partially Promo Customers,38,Low Profit
107122,Armani,Promo Only Customers,865,Profitable
537287,Armani ,Non-Promo Customers,732.6,Profitable
964688,Kiehl's,Partially Promo Customers,481.49,Profitable
983029,Kiehl's,Promo Only Customers,107.2,Low Profit
899208,Lancome,Partially Promo Customers,206,Low Profit
932352,IT Cosmetics,Promo Only Customers,198.5,Low Profit
861858,Armani,Promo Only Customers,250,Low Profit
552220,IT Cosmetics,Partially Promo Customers,20,Low Profit
364587,Lancome,Non-Promo Customers,58.4,Low Profit
980106,Armani,Non-Promo Customers,198,Low Profit
835607,YSL,Non-Promo Customers,216,Low Profit
234748,Kiehl's,Promo Only Customers,105.47,Low Profit
401969,IT Cosmetics,Promo Only Customers,1547.3,Profitable
814519,YSL,Non-Promo Customers,164,Low Profit
